id_product,product_name,description
146,Dream Angels Lace-trim Midi Slip,"A midi length makes the most of smooth satin, trimmed with stunning lace and straps at the low back. Lined Adjustable crossback straps 40"" from shoulder; hits below knee Allover satin with scalloped lace at v-neck and hem Crisscross straps at v-back Imported polyester/nylon/spandex"
147,Very Sexy NEW! Lace & Satin Slip,"Sheer lace, the smoothest satin and a flawless shape promise late-night perfection. V-neck Sheer, unlined Adjustable crossback straps Pulls on; no closure 39"" from shoulder; hits below knee Allover satin with scalloped lace top Imported polyester/nylon"
148,Dream Angels NEW! Embroidered High-waist Thong,Embroidered dandelion puffs bring an ethereal element to sheer mesh in a retro high-waist shape. Front cutout Back keyholes with ties Lace trim High waist No back coverage Hand wash Imported nylon/polyester/spandex/cotton
149,NEW! Macrame Lace Mix Sleep Short,"Two pretty lace patterns in one sweet short, with a curved hem and flirty split sides. Relaxed fit Unlined Elastic waist 2"" inseam A sleep essential designed to mix and match Hand wash Imported nylon/cotton"
150,PINK NEW! Seamless Thong,"Smooth and stretchy, this barely-there thong is essential under slim-fit pants and skinny jeans. From our Seamless Panty Collection, only at Victoria's Secret PINK. Extra Low rise Soft, smooth and stretchy fabric Polyester/Polyamide/Elastane"
151,PINK NEW! Wear Everywhere T-Shirt Bra,An everyday bra that essential for every bra wardrobe! Convertible straps make it perfect for wearing with any tank or t-shirt. Lightly lined for subtle lift Underwire cups Light push Fully adjustable straps can convert to crossback and snap into place for a secure hold Back closure Hook and eye closure Imported polyamide/spandex
152,The Lacie NEW! Lace-front Cheeky Panty,"A little lace adds a free-spirited touch to our silky-soft cotton cheeky, in colors and prints to brighten your lingerie drawer.  Lace front with lace trim Low rise Minimal back coverage: lots of cheek peek Smooth cotton panel and back Machine wash Imported cotton/nylon/spandex"
153,PINK NEW! Wear Everywhere Lightly Lined Bra,"A true wardrobe essential made new with even softer no-show cups and a more comfortable fit! No push Fully adjustable straps — wear classic or cross back Structured, underwire cups Hook-and-eye closure Imported polyamide/spandex"
154,Very Sexy NEW! Lace-Trim Cheeky Panty,"A sweet way to show a little cheek. Trimmed in supersoft lace, this sexy little panty comes in a rainbow of colors and prints–why not flirt in them all? Front bow and lace trim Low rise Minimal back coverage Imported polyester/spandex"
155,Body by Victoria Lace Unlined Demi Bra,"A naturally sexy unlined shape, with a lower cut that’s perfect for revealing necklines. Designed to disappear under curve-hugging styles. Lift & Lining  Unlined; lace choices are unlined with a foam sling for light lift Underwire cups   Straps & Hooks Adjustable straps can convert to crossback and snap into place for a secure hold Back closure Double row of hook and eye closures; Sizes 34DDD, 36DD-36DDD & 38D-38DDD have triple row of closures for a secure, comfortable fit 4 settings to ensure a perfect fit   Details & Fabric Double-lined sides for the smoothest shape Imported nylon/spandex"
156,PINK NEW! Super Soft Lace Trim Cheekster,"The perfect match to your fave bra, this panty features pretty lace trim in a cheeky fit. Perfect match to your favorite Date bra Imported cotton/spandex/nylon Extra low rise"
157,Victoria Sport NEW! Twist Seamless Sport Bra,"A sport bra with a twist: a keyhole gives this minimum-support bra a whole new attitude.   Details Minimum support Removable padding for support and shape Pullover style Scoopneck Twist and keyhole at center front Racerback Performance & Fabric Perfect for yoga, Pilates and weight training Seamless comfort Machine wash Imported nylon/spandex"
158,PINK NEW! Lace Logo Push-Up Racerback Bra,"Iconic PINK logos, tons of lace, and the perfect amount of push—this racerback bra has it all! Front closure with adjustable straps.   Push-up padding Front closure Adjustable straps Elastic logo bottom band Imported nylon/spandex/polyester"
159,Cotton Lingerie Ruched-back Hiphugger Panty,"This comfy hiphugger is naturally sexy in silky-soft, stretchy cotton, with flirty back ruching. In lots of colors and pretty prints, our cotton undies ensure your lingerie drawer is anything but ordinary. Picot trim Mid rise Moderate back coverage Imported cotton/elastane/nylon"
160,Cotton Lingerie NEW! Lace-waist Cheeky Panty,"Silky-soft and stretchy cotton makes this cheeky naturally comfy, while a little lace makes every day sexy. In lots of colors and pretty prints, our cotton undies ensure your lingerie drawer is anything but ordinary. Smooth floral lace trim at waist lays flat Low rise Minimal back coverage Imported cotton/nylon/spandex; pure cotton panel"
161,Very Sexy Crochet trim and lace V-string panty,Crochet lace trim takes this minimalist shape to its sexy max. Crochet lace trim at front Low rise No back coverage Imported nylon/spandex/cotton Hand wash
162,PINK Wear Everywhere Lightly Lined Strapless Bra,"A true wardrobe essential made new with even softer no-show cups and a more comfortable fit! Hook your own straps to the inner loops for multi-way wear. No push Structured, underwire cups Straps not included Hook-and-eye closure Imported nylon/spandex"
163,The Bralette Collection Bandeau Flounce Bralette,Channel your inner boho with a flouncy crochet lace bralette that’s festival-ready. Lift & Lining Non-padded bandeau with mesh lining under lace Wireless Elastic at top and bottom band of mesh lining for secure fit Straps & Hooks Strapless Pullover style Details & Fabric Crochet lace with scalloped edges Imported nylon/spandex Hand wash   Fit Tip: Go boho & pair this bralette as a top with jean shorts.
164,PINK Wear Everywhere T-Shirt Bra,An everyday bra that essential for every bra wardrobe! Convertible straps make it perfect for wearing with any tank or t-shirt.   Lift & Lining Lightly lined for subtle lift Underwire cups Light push Straps & Hooks Fully adjustable straps can convert to crossback and snap into place for a secure hold Back closure Hook and eye closure Fabric Imported nylon/spandex
165,PINK NEW! Plunge One-Piece,A deep plunging back and flirty halter neckline make this one-piece anything but basic. Removable padding Lightly lined Adjustable halter straps Pull on style Ruched back Fully lined Deep plunge neckline Imported nylon/spandex
166,PINK NEW! Ruched Mini Bikini Bottom,A cheeky bottom that’s flirty and fun with a ruched back detail. Mix & match all our cute suits—swimwear by Victoria’s Secret PINK. Smooth in front Ruched back Extra low rise Fully lined Cheeky fit Minimal coverage Imported nylon/spandex
167,PINK NEW! Push-Up Triangle Top,A classic triangle top in bright colors and bold trims­—now with bottom binding for extra support. Push & Lining   Built in push-up padding Push-up style   Straps & Hooks Colors with black binding have an adjustable back hook closure Colors White and Navy Floral have a tie back closure Halter ties at neck   Details & Fabric Front binding detail Imported nylon/spandex
168,Very Sexy Lace High-neck Demi Bra,"A high-neck halter and delicate Chantilly lace make this demi hotter that hot. Lift & Lining Unlined Underwire cups   Straps & Hooks Adjustable halter Back closure Double row of hook-and-eye closures Sizes 36C-38DD have triple row of closures for a secure, comfortable fit Allover Chantilly lace with satin trim   Care Instructions Hand wash Imported nylon  "
169,PINK NEW! No-Show Thong,This seamless raw-cut style is totally invisible even under your tightest clothes. From our No-Show Panty Collection by Victoria’s Secret PINK. Seamless raw-cut edges No show through Low rise Imported polyamide/spandex
170,Sexy Smooth NEW! Raw Cut High-waist Brief,"Supersmooth, seamless and totally elastic-free: with laser-cut edges, this panty cuts the sleekest shape. • Laser-cut edges for supersmooth seamless fit • High waist • Full back coverage: shows curves, not skin • Imported nylon/spandex"
171,PINK Floral Lace Trim Thong,"Super soft floral lace plus no-show style makes this thong panty a total top drawer essential. Only at Victoria's Secret PINK. Soft, no-show, lace waistband Extra low rise New floral lace Imported cotton/elastane/polyamide/polyester"
172,Body by Victoria NEW! Perfect Coverage Bra,"Our fullest coverage and our sexiest comfort meet in this supersoft bra with lighter Memory Fit lining that conforms to your curves and a smoothing U-shaped back and sides. Lift & Lining Lightly lined for shape Full coverage underwire cups Straps & Hooks Adjustable straps can convert to crossback and snap into place for a secure hold Back closure Double row of hook-and-eye closures; Sizes 34DDD, 36DD-36DDD, 38-40D-DDD & 40C have triple row of closures for a secure, comfortable fit 4 settings to ensure a perfect fit Details & Fabric U-shaped ballet back prevents band from riding up and offers more coverage Supersoft, double-lined sides for the smoothest shape Imported nylon/spandex"
173,Very Sexy NEW! Satin Kimono,"For a hint of drama and nighttime glamour slip on this soft, silky wrap. Wide sleeves and a short shape make it the perfect addition to your lingerie wardrobe. Side pockets Mid-thigh length Removable tie at waist Imported polyester"
174,Body by Victoria NEW! The Floral Lace Sexy Shortie,"Allover lace with plays up an unbelievably comfy shape. Allover lace Mid rise Moderate back coverage: shows a little, but not all Imported nylon/spandex/cotton"
175,Dream Angels NEW! Crochet Lace High-waist Thong Panty,Sheer mesh and crochet lace get together in a high-waist panty with a decidedly boho vibe. Mesh back with keyhole High waist No back coverage Hand wash Imported nylon/cotton/spandex
176,PINK Lace Triangle Halter,Rock lace at the beach in this cute triangle swim top. Mix and match it with your favorite bottoms for the perfect look. Push & Lining Removable padding Lightly lined Straps & Hooks Adjustable halter straps Adjustable back ties Details & Fabric: Adjustable cups Palm lace Imported nylon/spandex Hand wash   
177,Dream Angels NEW! Push-Up Bra,"Our most heavenly push-up ever, with softer Memory Fit padding for lots of lightweight lift, stretchier lace sides for more comfort and a smoothing U-shaped back. Lift & Lining Push-up padding Underwire cups Straps & Hooks Fully adjustable straps convert to crossback and snap into place for a secure hold Double row of hook-and-eye closures; sizes 36-38DD have triple row of hook-and-eye closures for a secure, comfortable fit 4 settings to ensure a perfect fit Details & Fabric Plunge neckline U-shaped ballet back that prevents band from riding up Imported nylon/spandex"
178,Dream Angels Satin Cami & Short Set,Play nice in smooth satin with the cutest ruffle straps and shorts. Unlined Adjustable crossback straps Cami with ruffle straps hits at hip Short has elastic waistband and ruffle hem  1 7/8’’ inseam Imported polyester
179,PINK NEW! Floral Lace Cheekster,"The perfect match to your fave lace bra, this low rise cheekster features a smooth waistband and cheeky fit. New lace Super smooth waistband Lace body Low rise Imported nylon/spandex  "
180,Body by Victoria The Crochet Lace Sexy Shortie,"Short, sweet and so boho: allover crochet plays up an unbelievably comfy shape. • Allover crochet lace • Mid rise • Full back coverage: shows curves, not skin • Fit tip: size down for a tighter fit • Imported nylon/spandex"
181,Victoria Sport NEW! Braid-back Sport Bra,"A braided back gives this simple triangle shape an edge. With light, minimal support designed for the studio.    Details Minimum support Removable padding for support and shape Mesh lining Front closure Braid detail at back Performance & Fabric Perfect for yoga, Pilates and weight training Machine wash Imported polyester/spandex"
182,PINK Unlined Wildflower Lace Plunge Bralette,This unlined bralette features a plunging neckline with strappy front details and new wildflower lace. Double lined for no show through. Pull-on style Wildflower lace Unlined padding Double lined for no show through Lace detail at shoulder straps Convertible to cross-back Adjustable straps Strappy front detail Imported nylon/spandex
183,Sexy Tee Push-Up Bra,This lightweight push-up gives amazing lift and cleavage and disappears under your most curve-hugging styles. Padded for extreme lift with underwire cups.     Extreme lift Underwire cups Adjustable straps Infinity Edge technology for an invisible look under clothes Imported nylon/spandex
184,Cotton Lingerie Lace-back String Bikini Panty,"Intricate lace in back makes this little panty irresistable from every angle. Low rise Moderate back coverage: shows a little, but not all Hand wash Cotton"
185,Dream Angels Crochet Lace Cheekini Panty,Delicate crochet lace accents sheer mesh in this pretty panty with plenty of cheek peek. Low rise Minimal back coverage: lots of cheek peek Imported nylon/spandex/cotton Hand wash
186,Very Sexy NEW! Satin & Lace Low Back Slip,"Sheer lace joins smooth satin in this irresistible slip, with an open back for extra drama. Sheer, unlined Fully adjustable straps crisscross at back 33"" from shoulder; hits at thigh Lace cups; satin body Plunge V-back with lace inset Imported polyester/polyamide"
187,NEW! Ultimate T-Back Push-Up Sports Bra,Turn looking cute into a competitive sport in this medium-impact sports bra. Performance meets push with a cutout racerback and padded fit that provides support and lift. Features a banded bottom with iconic PINK logo.   Medium impact Hook-and-eye closure Push-up 4-way stretch fabric Racerback Logo bottom band
188,The Bralette Collection Strappy-back Triangle Bralette,A boho beauty underneath it all: with crochet lace in front and back and light padding when you want it.    Lift & Lining Mesh lining with removable padding for shape and no show-through Wireless cups Straps & Hooks T-back with adjustable strap Front closure Details & Fabric Allover crochet lace Swan hook at front Soft and stretchy band under bust Style tip: Show off under plunge fronts and open backs Imported cotton/spandex
189,Body by Victoria NEW! Floral Lace Mix Cheeky Panty,"Swoon-worthy: a little cheeky in two pretty lace patterns, with a revealing back cutout. Back cutout Low rise Minimal back coverage: lots of cheek peek Hand wash Imported nylon/spandex/cotton"
190,PINK NEW! Super Soft Lace Trim Hipster,"So pretty with lacy trim, this low rise hipster features new super soft fabric. Lace trim at sides New super soft fabric Low rise Imported nylon/spandex"
191,PINK NEW! Seamless Unlined Strappy Bralette,"With a strappy front and back, this seamless bralette’s almost too cute to cover up.   Pull on style Strappy front & back Seamless Imported nylon/spandex"
192,Dream Angels Demi Bra,"This dreamy demi is even more heavenly, with softer Memory Fit lining that conforms to your curves, a smoothing U-shaped back and stretchier lace sides for a flawless, ultra-comfy fit.Lift & Lining Lightly lined for shape Underwire cupsStraps & Hooks Adjustable straps can convert to crossback and snap into place for a secure hold Back closure Double row of hook and eye closures; sizes 36-40DD-DDD have triple row of hook and eye closures for a secure, comfortable fit 4 settings to ensure a perfect fitDetails & Fabric U-shaped ballet back prevents band from riding up Stretchy lace sides Imported nylon/spandex"
193,Very Sexy NEW! Long Satin Cami,"Scalloped lace makes the most of silky-smooth satin in a cami for day or after dark. Allover satin with lace trim at neckline and hem Adjustable straps  27 3/4"" from waist; hits below hip Imported polyester/nylon/spandex"
194,Body by Victoria NEW! String Cheekini Panty,"Too pretty to hide: supersoft allover lace in the string bikini shape you love.     Allover lace Low rise Moderate back coverage: shows a little, but not all Scalloped edges Imported nylon/spandex/cotton Hand wash"
195,Cotton Lingerie Lace-waist Thong Panty,"This wisp of a panty is virtually invisible under clothes, in supersoft, stretchy cotton. Naturally sexy and comfy with a little lace. In lots of colors and pretty prints, our cotton undies ensure your lingerie drawer is anything but ordinary. Smooth floral lace waistband lays flat Low rise No back coverage Imported cotton/elastane"
196,PINK Lace Back No-Show Thong,"Smooth and stretchy, this barely-there thong is essential under slim-fit pants and skinny jeans. Seamless with a cute lacy back that won’t show through!Only by Victoria’s Secret PINK. Extra low rise Seamless raw edge Lace back detail No show through Imported polyamide/spandex"
197,Very Sexy NEW! Satin Midi Slip,"This midi slip shines for its ultra-sleek shape in smooth satin. V-neck Adjustable straps Pulls on; no closure 34 1/2"" from shoulder; hits below knee Imported polyester"
198,Body by Victoria Perfect Coverage Bra,"Our fullest coverage and our sexiest comfort meet in this supersoft bra with lighter Memory Fit lining that conforms to your curves and a smoothing U-shaped back and sides. Lift & Lining Lightly lined for shape Full coverage underwire cups Straps & Hooks Adjustable straps can convert to crossback and snap into place for a secure hold Back closure Double row of hook-and-eye closures; Sizes 34DDD, 36DD-36DDD, 38-40D-DDD & 40C have triple row of closures for a secure, comfortable fit 4 settings to ensure a perfect fit Details & Fabric U-shaped ballet back prevents band from riding up and offers more coverage Supersoft, double-lined sides for the smoothest shape Imported nylon/spandex"
199,Victoria Sport Lightweight by Victoria Sport Strappy Sport Bra,"Our #1 sport bra for a reason: with a supersoft elastic band and wireless cups that breathe easy, this medium-support favorite is ready to bike, box and train hard. Details Medium support Easy, unstructured design Adjustable straps Wireless; no clasps or hooks Strappy back  Performance & Fabric Perfect for spinning, kickboxing and circuit training Super-soft elastic band for comfort & movement Lightweight and breathable Body-Wick keeps you cool & dry Machine wash. Tumble dry. Imported polyamide/spandex"
200,Everyday Perfect NEW! Textured Bikini Panty,"Supersmooth under everything, this bikini is an everyday essential with the coverage you want. Ultra smooth Elastic at waist and legs Mid rise Moderate back coverage Imported nylon/polyester/spandex"
201,The Lacie NEW! Lace Cheeky Panty,A total flirt: the cheeky fit you love in silky-soft and stretchy lace that disappears under clothes. Allover lace Low rise Minimal back coverage: lots of cheek peek Imported nylon/spandex/cotton
202,Very Sexy NEW! XO V-string Panty,Hot right now: wildflower lace in our teeniest shape. Low rise No back coverage Allover floral lace Hand wash Imported nylon/cotton
203,Victoria Sport NEW! Lightweight by Victoria Sport Bra,"Our #1 sport bra for a reason: with a supersoft elastic band and wireless cups that breathe easy, this medium-support favorite is ready to bike, box and train hard. Details Medium support Easy, unstructured design Adjustable straps Wireless; no clasps or hooks Strappy back  Performance & Fabric Perfect for spinning, kickboxing and circuit training Super-soft elastic band for comfort & movement Lightweight and breathable Body-Wick keeps you cool & dry Machine wash. Tumble dry. Imported polyamide/spandex"
204,Very Sexy Lace Crisscross Bodysuit,Crisscross laces at the sides take this floral lace bodysuit from sweet to all-out sexy.   Adjustable straps Pulls on; no closure Thong bottom Imported nylon/cotton/spandex
205,Cotton Lingerie NEW! Lace-back String Bikini Panty,"Intricate lace in back makes this little panty irresistible from every angle. • Low rise • Moderate back coverage: shows a little, but not all • Hand wash • Cotton"
206,Cotton Lingerie Logo-waist Hiphugger Panty,"A comfy hiphugger in silky-soft and stretchy cotton that’s naturally sexy, with an on-trend sheer logo waist. In lots of colors and pretty prints, our cotton undies ensure your lingerie drawer is anything but ordinary. Sheer elastic waistband with logo Mid rise Full back coverage: shows curves, not skin Imported cotton/nylon/spandex"
207,Very Sexy NEW! XO Lace Thong Panty,"Wild at heart, in dotted mesh and wildflower lace, finished with a front bow. Low rise No back coverage Hand wash Imported nylon/spandex/cotton"
208,PINK NEW! Wear Everywhere T-Back Push-Up Bra,"A PINK girl’s go-to! Featuring super smooth no-show cups, extra lift and a cool T-back. Perfect for sporting racerback tanks and tops. Most push Super soft pad and smooth no-show cups Fully adjustable straps Structured, underwire cups Front closure Imported nylon/spandex  "
209,Very Sexy NEW! Banded Lace Thong,Beautifully boho: this hipster thong with a macramé lace band and keyhole in back. Front bow Back keyhole  Low rise No back coverage Hand wash Imported nylon/spandex/cotton
210,Dream Angels NEW! Lace Mini Slip,"All you need is a little lace, here in the cutest shape with a scalloped hem. Slight v-neck Sheer, unlined Adjustable v-back straps 32"" from shoulder; hits at thigh Imported nylon/spandex"
211,PINK NEW! Midline Plunge Halter Top,Take the plunge and make a splash! This midline halter features wireless push-up padding and adjustable straps. Push & Lining Built in push-up padding Wireless Push-up style   Straps & Hooks Adjustable halter straps Adjustable back hook closure   Details & Fabric Plunge neckline with V-wire detail at center front Imported nylon/spandex/polyester
212,Body by Victoria Strapless Balconet Bra,"This soft, sexy shape is all about options, with straps when you need them.   Lift & Lining Lightly lined for shape Underwire cups Straps & Hooks Adjustable, removable straps Back closure Triple row of hook-and-eye closures  Details & Fabric Imported nylon/spandex"
213,Very Sexy XO Lace Teddy,"Next-level sexy: this racerback teddy with a daring plunge and sultry cutouts. Sheer, unlined cups Removable garter straps Pulls on; no closure Plunge front Elastic waist Racerback with cutouts Cheeky bottom Imported nylon/spandex/cotton"
214,PINK NEW! Ultimate Push-Up Strappy Sports Bra,Work it! This longline bralette features a strappy front and logo details at the bottom band. Premium 4-way stretch fabric provides support during activities. Pull on style Push-Up Premium 4-way stretch fabric Fully adjustable straps Longline style Strappy front Imported nylon/spandex
215,Seamless Pineapple Hiphugger Panty,"So soft and seamless, this pineapple hiphugger won’t show through even the most curve-hugging clothes. Mid rise Full back coverage Imported nylon/spandex"
216,Cotton Lingerie Cheeky Panty,"Soft, stretchy cotton in a cheeky fit with lots of peek…and in plenty of colors and prints to brighten your lingerie drawer.     Low rise Minimal back coverage: lots of cheek peek Imported cotton/spandex"
217,Cotton Lingerie Mesh Thong Panty,"This wisp of a panty disappears under clothes. In lots of colors and pretty prints, our cotton undies ensure your lingerie drawer is anything but ordinary. Allover mesh Low rise No back coverage Imported nylon/cotton/spandex"
218,Dream Angels Off-the-Shoulder Bralette,"Off the shoulder and so on trend, in scrolling lace with a scalloped edge.Lift & Lining Unlined Wireless cups Straps & Hooks Pullover style Details & Fabric                                                                     Allover lace with scalloped trim Elastic edge Imported nylon/spandex"
219,Very Sexy NEW! Ruffle Lace Slip,"A little frilly and a lot flirty, this ruffled lace slip is unforgettable in every sense. V-neck Sheer, unlined Adjustable straps Zip back closure 32½"" from shoulder; hits at thigh Pleated at hip with ruffle hem Imported nylon/spandex/polyester"
220,Cotton Lingerie NEW! Lace-waist String Bikini Panty,"Pretty lace makes the silky-soft cotton panty you love all the more feminine, in colors and prints to brighten your lingerie drawer. Lace trim Low rise Moderate back coverage: shows a little, but not all Machine wash Imported cotton/nylon/spandex"
221,Seamless Hiphugger Panty,"Softer than ever, this hiphugger is so ultra smooth, it won’t show through even the most curve-hugging clothes. Mid rise Full back coverage Imported nylon/spandex"
222,Very Sexy NEW! Lace Cutout Cheeky Panty,Dare to bare in a little cheeky featuring a bold back cutout finished with crisscross laces. Allover lace Lace-up detail at back cutout Minimal back coverage: lots of cheek peek Hand wash Imported nylon/spandex/cotton
223,PINK Silicone Petal,Peel and conceal—these silicone petals prevent show through and can be used multiple times. Includes travel case. One size One pair Nude color Adhesive silicone can be worn up to 25 times Travel case included Imported silicone
224,Very Sexy Satin Cami & Short Set,"A sexy little pair, in smooth satin finished with delicate lace. Unlined Cami with adjustable straps Short with elastic waistband 2'' inseam Imported polyester/nylon/spandex"
225,Allover Lace from Cotton Lingerie NEW! Dotted Mesh Bikini Panty,Dotted mesh in the ultimate everyday shape makes this pretty panty your go-to underneath anything.   Supersoft & stretchy elastic at waist & legs Lace trim at legs Mid rise Moderate back coverage Imported nylon
226,Cotton Lingerie NEW! Soft & Smooth Cheeky Panty,"Silky smooth and soft to the touch, in a cheeky shape finished with lace trim. Ultrasoft and smooth Lace trim Minimal back coverage: lots of cheek peek Machine wash Imported cotton/nylon/spandex"
227,Very Sexy Lace & Mesh Strappy Cheeky Panty,"Sheer mesh, delicate lace and strappy details…this little cheeky is all about the drama. Mesh at back and strap detail at front Low rise Minimal back coverage: lots of cheek peek Imported nylon/spandex/cotton Hand wash"
228,PINK Lace Mini Bikini,The cutest bikini bottom in pretty palm lace. Low rise with minimal coverage. Minimal coverage Low rise Palm lace Fully lined Imported nylon/spandex
229,Very Sexy Strappy Lace Cheeky Panty,"Lots of cheek peek, pretty lace, a strappy back—this sexy panty is so not subtle. Allover lace with front bow V-back with crisscross straps Low rise Minimal back coverage: lots of cheek peek Imported nylon/spandex  "
230,PINK NEW! Embroidered Triangle Bralette,Pretty perfect! This unlined triangle bralette features floral embroidery on the cups and adjustable straps.   Unlined Flower embroidery Full adjustable straps Pull on style Imported nylon/spandex
231,Sexy Smooth Raw Cut Hiphugger,"Supersmooth, seamless and totally elastic-free: with laser-cut edges, this hiphugger cuts the sleekest shape. Laser-cut edges for a supersmooth, seamless fit Low rise Full back coverage Imported polyamide/spandex"
232,Victoria Sport Lace-up Sport Bra,"Crisscross straps amp up your style game in this workout essential, with minimum support.Details Minimum support Crisscross straps in front and back Removable padding for support and shape Pullover style Performance & Fabric Perfect for yoga, Pilates and weight training Soft, stretchy fabric moves with you Body-Wick Imported polyester/spandex CARE: Machine wash. Tumble dry. "
233,Very Sexy Lace Cheeky Panty,"A cheeky little shape mixed with lace? That’s very sexy. Ultra soft lace makes this panty irresistible, in a supersmooth design that disappears under clothes.  Allover lace Stretchy sides lay flat Front bow Low rise Minimal back coverage Imported nylon/spandex"
234,PINK NEW! Ultimate Lace-Up Plunge Sports Bra,"Turn looking cute into a competitive sport. This racerback sports bra features a deep plunge and lace-up details, plus quick dry 4-way stretch fabric and a performance fit. Ideal for low impact activities. Low impact Compression fit, made for support during activity Quick dry 4-way stretch fabric No padding Pull on style Racerback Lace-up front detail Imported nylon/spandex"
235,Cotton Lingerie NEW! Bold Logo cheeky Panty,"The bolder, the better: this silky-soft cotton cheeky gets the VS treatment with a large logo-print waistband. Elastic waistband with large logo print. Mid rise Moderate back coverage Imported cotton/spandex"
236,PINK NEW! Date Unlined Bra,"Featuring new floral lace that’s prettier than ever, this unlined bra features underwire support that’s comfy for everyday.     Double strap detail Unlined Allover lace Adjustable straps Underwire cups New Date lace Imported nylon/spandex"
237,The Lacie NEW! Daisy Lace V-string Panty,"Fresh pick: the no-show V-string  you love, here in supersoft daisy lace. Allover daisy lace Low rise No back coverage Machine wash Imported nylon/spandex/cotton"
238,Cotton Lingerie Bold Logo-waist Hiphugger Panty,"A comfy hiphugger in silky-soft and stretchy cotton that’s naturally sexy, with a bold logo waist. In lots of colors and pretty prints, our cotton undies ensure your lingerie drawer is anything but ordinary. Sheer elastic waistband with logo Mid rise Full back coverage: shows curves, not skin Machine wash Imported cotton/nylon/spandex"
239,PINK NEW! Ribbed Logo Strappy Push-Up Bra,Hello logo! This push-up bra features strappy logo details at the sides and a cute and comfy fit.   Push-up padding Back closure Fully adjustable straps Logo detail on sides Imported cotton/nylon/polyester/spandex
240,Dream Angels NEW! Embroidered High-neck Bra,"Sheerly sexy: this high-neck bra with floral embroidery and a daring front keyhole.   Lift & Lining Sheer, unlined cups Underwire Straps & Hooks Back closure Halter hook in back Double row of hook-and-eye closures Details & Fabric Front keyhole Side boning Imported nylon/polyester/spandex"
241,PINK NEW! Logo Hipster,"Classic and comfy, this essential hipster features binding details plus an iconic PINK logo waistband. Soft cotton Iconic logo elastic waistband Binding detail at front panel Low rise Imported cotton/elastane/polyamide"
242,Body by Victoria Lace String Cheekini Panty,"Too pretty to hide: supersoft allover lace in the string bikini shape you love. Allover lace Low rise Moderate back coverage: shows a little, but not all Can we call out scalloped edges Scalloped edges Imported nylon/spandex/cotton Hand wash"
243,Very Sexy NEW! Keyhole Lace Teddy,"Keep taking risks in sheer lace with delicate trim and daring cutouts around every curve. Sheer, unlined underwire cups Adjustable straps Hooks at back High-neck keyhole front; low mesh back with tied keyholes Thong bottom Imported nylon/polyester/cotton"
244,PINK NEW! Lace Unlined Wrap Bralette,"Comfy and lacy, this unlined bralette features a strappy back and wrap around body. Adjustable straps and pull-on style. Unlined succulent Pull-on style Adjustable straps Strappy back detail Wrap around body Imported nylon/spandex"
245,PINK Palm Lace Push-Up Bra,"An everyday fave made new with even softer, no-show cups, and a more comfortable fit! Push-up padding, most push.•Most push•Super soft pad and smooth no-show cups•Racerback with adjustable straps•Structured, underwire cups•Hook-and-eye closure•Imported polyamide/spandex"
246,Very Sexy NEW! Multi-Way Bra,"Five wearing ways and new supersoft, no-slip sides make this push-up a sexy standout, with plush padding for the cleavage you love and a V-shaped cutout perfect for plunging necklines. Lift & Lining Extreme lift Underwire cups Straps & Hooks Fully adjustable and removable straps Back closure Double row of hook and eye closures Can be worn classic, halter, one-strap, crossback or strapless Details & Fabric Infinity Edge technology for an invisible look under clothes V-shaped cutout between cups Ultra-soft, no-slip sides Imported nylon/spandex; Neon: polyester/spandex; Print with banding: polyester/spandex"
247,PINK NEW! High Neck Keyhole Halter,A peekaboo keyhole makes this high neck halter extra cute. Lightly lined with adjustable back ties. Only by Victoria’s Secret PINK. Push & Lining Removable padding Lightly lined   Straps & Hooks Adjustable halter straps   Details & Fabric: High-neck styling Imported nylon/spandex  
248,Body by Victoria Hiphugger Panty,"Ultra-comfy with a better-than-ever fit and feel, this hiphugger is unbelievably soft and designed to disappear under clothes,   Supersoft waistband Low rise Full back coverage: shows curves, not skin Imported nylon/spandex/cotton Machine wash"
249,PINK NEW! Shortie,"This sweet short short is covered, comfy and super cute for every day. Only from Victoria’s Secret PINK. Imported cotton/spandex"
250,Dream Angels Ruffled Thong Panty,What dreams are made of: a pretty little panty in smooth chiffon with delicate ruffle trim. Ruffled trim Low rise No back coverage Imported polyester/cotton Hand wash
251,PINK Lace T-Shirt Bra,An everyday bra that essential for every bra wardrobe! Convertible straps make it perfect for wearing with any tank or t-shirt. Lift & Lining: Lightly lined for subtle lift Underwire cups Light push Straps & Hooks: Racerback with adjustable straps Front closure Hook and eye closure Imported polyamide/spandex
252,Victoria Sport Lightweight by Victoria Sport Bra,"Our #1 sport bra for a reason: with a supersoft elastic band and wireless cups that breathe easy, this medium-support favorite is ready to bike, box and train hard. Details Medium support Easy, unstructured design Adjustable straps Wireless; no clasps or hooks Strappy back  Performance & Fabric Perfect for spinning, kickboxing and circuit training Super-soft elastic band for comfort & movement Lightweight and breathable Body-Wick keeps you cool & dry Machine wash. Tumble dry. Imported polyamide/spandex"
253,Body by Victoria Lace-trim Thong Panty,"Beyond comfy with a better-than-ever fit and feel, this thong is unbelievably soft and designed to disappear under clothes, with pretty lace trim as a finishing touch. Lace overlay on sides with lace back Lace trim at waistband and legs Mid rise No back coverage Imported nylon/spandex  "
